cob,xij1971,xij1981,xij1991,xij2001,xij2011,label,w1971q,w1981q,w1991q,w2001q,w2011q
Pakistan,0.2558449978708308,0.49297832845320116,0.6519255326298811,0.8700807564746194,1.014629519647165,02BGFW,0.23244808845439327,0.5046944905139404,0.7748216566013462,0.9810738606463123,1.184733168093774
Pakistan,0.03844112319459759,0.07085701515524244,0.1725026323453637,0.14676228040940556,0.13133807441073855,02BGFX,0.1493431343124875,0.365687786357559,0.48141427266368453,0.5652436623839675,0.6148541616354601
Pakistan,0.08735194818914147,0.04201942652409776,0.03584470282501064,0.03195975142166706,0.0248783440846042,02BHFA,0.06770237087371239,0.05207228523093902,0.04032529067813696,0.03056448287939613,0.030751010047356947
Pakistan,0.09214461300064208,0.03205019368764959,0.04704617245782647,0.02638503355694478,0.02395978661942791,02BHFB,0.07950439721122071,0.08302471998559786,0.09259881563127749,0.08339635212689382,0.08879084244556444
Pakistan,0.04919576806755547,0.0365771805007517,0.02240293926563165,0.023123894352793006,0.01979019341932871,02BHFC,0.045583528539387325,0.037513163108055345,0.03397779121954134,0.03956158156201416,0.05513538879474456
Pakistan,0.0888605499548097,0.019397160723350106,0.015682057485942154,0.015733265589476682,0.017965729483611647,02BHFD,0.0667389282995847,0.08043347794932126,0.10305352062190559,0.1096040120965325,0.0849224789590773
Pakistan,0.03172336542899201,0.028282461807359383,0.02688352711875798,0.01649769709611495,0.01750157105757867,02BHFE,0.05864404025492301,0.03953513640598818,0.05190014263204665,0.057684453242360774,0.06964837202014916
Pakistan,0.0224158377482821,0.014302529341406273,0.02240293926563165,0.016883208658702006,0.018155777871660235,02BHFF,0.035900519977347875,0.034720498512726794,0.042117525819387505,0.05003209241064062,0.04618189638655952
Pakistan,0.02420688764809196,0.022360775901734548,0.011201469632815824,0.03325790328404822,0.02664659716664051,02BHFG,0.024404778694715648,0.032539782672017147,0.036804828793537706,0.04090536784758542,0.050713460920885876
Pakistan,0.011385876776194858,0.036093749851656906,0.049286466384389625,0.04314694242042567,0.028479441691906936,02BHFH,0.02750834609250024,0.03381052728220174,0.038084996751573806,0.06173143023695786,0.06505919429386126
